qual_id,race_id,season,round,driver_id,constructor_id,q1,q2,q3,position
3566,187,2022,16,tsunoda,alphatauri,1:22.020,,,15
3567,187,2022,16,latifi,williams,1:22.587,,,16
3568,187,2022,16,vettel,aston_martin,1:22.636,,,17
3569,187,2022,16,stroll,aston_martin,1:22.748,,,18
3570,187,2022,16,kevin_magnussen,haas,1:22.908,,,19
3571,187,2022,16,mick_schumacher,haas,1:23.005,,,20
3572,188,2022,17,leclerc,ferrari,1:54.129,1:52.343,1:49.412,1
3573,188,2022,17,perez,red_bull,1:54.404,1:52.818,1:49.434,2
3574,188,2022,17,hamilton,mercedes,1:53.161,1:52.691,1:49.466,3
3575,188,2022,17,sainz,ferrari,1:54.559,1:53.219,1:49.583,4
3576,188,2022,17,alonso,alpine,1:55.360,1:53.127,1:49.966,5
3577,188,2022,17,norris,mclaren,1:55.914,1:53.942,1:50.584,6
3578,188,2022,17,gasly,alphatauri,1:55.606,1:53.546,1:51.211,7
3579,188,2022,17,max_verstappen,red_bull,1:53.057,1:52.723,1:51.395,8
3580,188,2022,17,kevin_magnussen,haas,1:55.103,1:54.006,1:51.573,9
3581,188,2022,17,tsunoda,alphatauri,1:55.314,1:53.848,1:51.983,10
3582,188,2022,17,russell,mercedes,1:54.633,1:54.012,,11
3583,188,2022,17,stroll,aston_martin,1:55.629,1:54.211,,12
3584,188,2022,17,mick_schumacher,haas,1:55.736,1:54.370,,13
3585,188,2022,17,vettel,aston_martin,1:55.602,1:54.380,,14
3586,188,2022,17,zhou,alfa,1:55.375,1:55.518,,15
3587,188,2022,17,bottas,alfa,1:56.083,,,16
3588,188,2022,17,ricciardo,mclaren,1:56.226,,,17
3589,188,2022,17,ocon,alpine,1:56.337,,,18
3590,188,2022,17,albon,williams,1:56.985,,,19
3591,188,2022,17,latifi,williams,1:57.532,,,20
3592,189,2022,18,max_verstappen,red_bull,1:30.224,1:30.346,1:29.304,1
3593,189,2022,18,leclerc,ferrari,1:30.402,1:30.486,1:29.314,2
3594,189,2022,18,sainz,ferrari,1:30.336,1:30.444,1:29.361,3
3595,189,2022,18,perez,red_bull,1:30.622,1:29.925,1:29.709,4
3596,189,2022,18,ocon,alpine,1:30.696,1:30.357,1:30.165,5
3597,189,2022,18,hamilton,mercedes,1:30.906,1:30.443,1:30.261,6
3598,189,2022,18,alonso,alpine,1:30.603,1:30.343,1:30.322,7
3599,189,2022,18,russell,mercedes,1:30.865,1:30.465,1:30.389,8
3600,189,2022,18,vettel,aston_martin,1:31.256,1:30.656,1:30.554,9
3601,189,2022,18,norris,mclaren,1:30.881,1:30.473,1:31.003,10
3602,189,2022,18,ricciardo,mclaren,1:30.880,1:30.659,,11
3603,189,2022,18,bottas,alfa,1:31.226,1:30.709,,12
3604,189,2022,18,tsunoda,alphatauri,1:31.130,1:30.808,,13
3605,189,2022,18,zhou,alfa,1:30.894,1:30.953,,14
3606,189,2022,18,mick_schumacher,haas,1:31.152,1:31.439,,15
3607,189,2022,18,albon,williams,1:31.311,,,16
3608,189,2022,18,gasly,alphatauri,1:31.322,,,17
3609,189,2022,18,kevin_magnussen,haas,1:31.352,,,18
3610,189,2022,18,stroll,aston_martin,1:31.419,,,19
3611,189,2022,18,latifi,williams,1:31.511,,,20
3612,190,2022,19,sainz,ferrari,1:35.297,1:35.590,1:34.356,1
3613,190,2022,19,leclerc,ferrari,1:35.795,1:35.246,1:34.421,2
3614,190,2022,19,max_verstappen,red_bull,1:35.864,1:35.294,1:34.448,3
3615,190,2022,19,perez,red_bull,1:36.163,1:35.864,1:34.645,4
3616,190,2022,19,hamilton,mercedes,1:36.148,1:35.732,1:34.947,5
3617,190,2022,19,russell,mercedes,1:36.195,1:35.692,1:34.988,6
3618,190,2022,19,stroll,aston_martin,1:36.860,1:36.032,1:35.598,7
3619,190,2022,19,norris,mclaren,1:36.465,1:36.341,1:35.690,8
3620,190,2022,19,alonso,alpine,1:36.446,1:35.988,1:35.876,9
3621,190,2022,19,bottas,alfa,1:36.746,1:36.321,1:36.319,10
3622,190,2022,19,albon,williams,1:36.932,1:36.368,,11
3623,190,2022,19,vettel,aston_martin,1:36.695,1:36.398,,12
3624,190,2022,19,gasly,alphatauri,1:36.577,1:36.740,,13
3625,190,2022,19,zhou,alfa,1:36.656,1:36.970,,14
3626,190,2022,19,tsunoda,alphatauri,1:36.808,1:37.147,,15
3627,190,2022,19,kevin_magnussen,haas,1:36.949,,,16
3628,190,2022,19,ricciardo,mclaren,1:37.046,,,17
3629,190,2022,19,ocon,alpine,1:37.068,,,18
3630,190,2022,19,mick_schumacher,haas,1:37.111,,,19
3631,190,2022,19,latifi,williams,1:37.244,,,20
3632,191,2022,20,max_verstappen,red_bull,1:19.222,1:18.566,1:17.775,1
3633,191,2022,20,russell,mercedes,1:19.583,1:18.565,1:18.079,2
3634,191,2022,20,hamilton,mercedes,1:19.169,1:18.552,1:18.084,3
3635,191,2022,20,perez,red_bull,1:19.706,1:18.615,1:18.128,4
3636,191,2022,20,sainz,ferrari,1:19.566,1:18.560,1:18.351,5
3637,191,2022,20,bottas,alfa,1:19.523,1:18.762,1:18.401,6
3638,191,2022,20,leclerc,ferrari,1:19.505,1:19.109,1:18.555,7
3639,191,2022,20,norris,mclaren,1:19.857,1:19.119,1:18.721,8
3640,191,2022,20,alonso,alpine,1:20.006,1:19.272,1:18.939,9
3641,191,2022,20,ocon,alpine,1:19.945,1:19.081,1:19.010,10
3642,191,2022,20,ricciardo,mclaren,1:20.279,1:19.325,,11
3643,191,2022,20,zhou,alfa,1:20.283,1:19.476,,12
3644,191,2022,20,tsunoda,alphatauri,1:19.907,1:19.589,,13
3645,191,2022,20,gasly,alphatauri,1:20.256,1:19.672,,14
3646,191,2022,20,kevin_magnussen,haas,1:20.293,1:19.833,,15
3647,191,2022,20,mick_schumacher,haas,1:20.419,,,16
3648,191,2022,20,vettel,aston_martin,1:20.419,,,17
3649,191,2022,20,stroll,aston_martin,1:20.520,,,18
3650,191,2022,20,albon,williams,1:20.859,,,19
3651,191,2022,20,latifi,williams,1:21.167,,,20
3652,192,2022,21,kevin_magnussen,haas,1:13.954,1:11.410,1:11.674,1
3653,192,2022,21,max_verstappen,red_bull,1:13.625,1:10.881,1:11.877,2
3654,192,2022,21,russell,mercedes,1:14.427,1:11.318,1:12.059,3
3655,192,2022,21,norris,mclaren,1:13.106,1:11.377,1:12.263,4
3656,192,2022,21,sainz,ferrari,1:14.680,1:10.890,1:12.357,5
3657,192,2022,21,ocon,alpine,1:14.663,1:11.587,1:12.425,6
3658,192,2022,21,alonso,alpine,1:13.542,1:11.394,1:12.504,7
3659,192,2022,21,hamilton,mercedes,1:13.403,1:11.539,1:12.611,8
3660,192,2022,21,perez,red_bull,1:13.613,1:11.456,1:15.601,9
3661,192,2022,21,leclerc,ferrari,1:14.486,1:10.950,,10
3662,192,2022,21,albon,williams,1:14.324,1:11.631,,11
3663,192,2022,21,gasly,alphatauri,1:14.371,1:11.675,,12
3664,192,2022,21,vettel,aston_martin,1:13.597,1:11.678,,13
3665,192,2022,21,ricciardo,mclaren,1:14.931,1:12.140,,14
3666,192,2022,21,stroll,aston_martin,1:14.398,1:12.210,,15
3667,192,2022,21,latifi,williams,1:15.095,,,16
3668,192,2022,21,zhou,alfa,1:15.197,,,17
3669,192,2022,21,bottas,alfa,1:15.486,,,18
3670,192,2022,21,tsunoda,alphatauri,1:16.264,,,19
3671,192,2022,21,mick_schumacher,haas,1:16.361,,,20
3672,193,2022,22,max_verstappen,red_bull,1:24.754,1:24.622,1:23.824,1
3673,193,2022,22,perez,red_bull,1:24.820,1:24.419,1:24.052,2
3674,193,2022,22,leclerc,ferrari,1:25.211,1:24.517,1:24.092,3
3675,193,2022,22,sainz,ferrari,1:25.090,1:24.521,1:24.242,4
3676,193,2022,22,hamilton,mercedes,1:25.594,1:24.774,1:24.508,5
3677,193,2022,22,russell,mercedes,1:25.545,1:24.940,1:24.511,6
3678,193,2022,22,norris,mclaren,1:25.387,1:24.903,1:24.769,7
3679,193,2022,22,ocon,alpine,1:25.735,1:25.007,1:24.830,8
3680,193,2022,22,vettel,aston_martin,1:25.523,1:24.974,1:24.961,9
3681,193,2022,22,ricciardo,mclaren,1:25.766,1:25.068,1:25.045,10
3682,193,2022,22,alonso,alpine,1:25.782,1:25.096,,11
3683,193,2022,22,tsunoda,alphatauri,1:25.630,1:25.219,,12
3684,193,2022,22,mick_schumacher,haas,1:25.711,1:25.225,,13
3685,193,2022,22,stroll,aston_martin,1:25.741,1:25.359,,14
3686,193,2022,22,zhou,alfa,1:25.594,1:25.408,,15
3687,193,2022,22,kevin_magnussen,haas,1:25.834,,,16
3688,193,2022,22,gasly,alphatauri,1:25.859,,,17
3689,193,2022,22,bottas,alfa,1:25.892,,,18
3690,193,2022,22,albon,williams,1:26.028,,,19
3691,193,2022,22,latifi,williams,1:26.054,,,20
3692,194,2023,1,max_verstappen,red_bull,1:31.295,1:30.503,1:29.708,1
3693,194,2023,1,perez,red_bull,1:31.479,1:30.746,1:29.846,2
3694,194,2023,1,leclerc,ferrari,1:31.094,1:30.282,1:30.000,3
3695,194,2023,1,sainz,ferrari,1:30.993,1:30.515,1:30.154,4
3696,194,2023,1,alonso,aston_martin,1:31.158,1:30.645,1:30.336,5
3697,194,2023,1,russell,mercedes,1:31.057,1:30.507,1:30.340,6
3698,194,2023,1,hamilton,mercedes,1:31.543,1:30.513,1:30.384,7
3699,194,2023,1,stroll,aston_martin,1:31.184,1:31.127,1:30.836,8
3700,194,2023,1,ocon,alpine,1:31.508,1:30.914,1:30.984,9
3701,194,2023,1,hulkenberg,haas,1:31.204,1:30.809,,10
3702,194,2023,1,norris,mclaren,1:31.652,1:31.381,,11
3703,194,2023,1,bottas,alfa,1:31.504,1:31.443,,12
3704,194,2023,1,zhou,alfa,1:31.615,1:31.473,,13
3705,194,2023,1,tsunoda,alphatauri,1:31.400,1:32.510,,14
3706,194,2023,1,albon,williams,1:31.461,,,15
3707,194,2023,1,sargeant,williams,1:31.652,,,16
3708,194,2023,1,kevin_magnussen,haas,1:31.892,,,17
3709,194,2023,1,piastri,mclaren,1:32.101,,,18
3710,194,2023,1,de_vries,alphatauri,1:32.121,,,19
3711,194,2023,1,gasly,alpine,1:32.181,,,20
3712,195,2023,2,perez,red_bull,1:29.244,1:28.635,1:28.265,1
3713,195,2023,2,leclerc,ferrari,1:29.376,1:28.903,1:28.420,2
3714,195,2023,2,alonso,aston_martin,1:29.298,1:28.757,1:28.730,3
3715,195,2023,2,russell,mercedes,1:29.592,1:29.132,1:28.857,4
3716,195,2023,2,sainz,ferrari,1:29.411,1:28.957,1:28.931,5
3717,195,2023,2,stroll,aston_martin,1:29.335,1:28.962,1:28.945,6
3718,195,2023,2,ocon,alpine,1:29.707,1:29.255,1:29.078,7
3719,195,2023,2,hamilton,mercedes,1:29.689,1:29.374,1:29.223,8
3720,195,2023,2,piastri,mclaren,1:29.706,1:29.378,1:29.243,9
3721,195,2023,2,gasly,alpine,1:29.890,1:29.411,1:29.357,10
3722,195,2023,2,hulkenberg,haas,1:29.547,1:29.451,,11
3723,195,2023,2,zhou,alfa,1:29.654,1:29.461,,12
3724,195,2023,2,kevin_magnussen,haas,1:29.744,1:29.634,,13
3725,195,2023,2,bottas,alfa,1:29.929,1:29.668,,14
3726,195,2023,2,max_verstappen,red_bull,1:28.761,1:49.953,,15
3727,195,2023,2,tsunoda,alphatauri,1:29.939,,,16
3728,195,2023,2,albon,williams,1:29.994,,,17
3729,195,2023,2,de_vries,alphatauri,1:30.244,,,18
3730,195,2023,2,norris,mclaren,1:30.447,,,19
3731,195,2023,2,sargeant,williams,2:08.510,,,20
3732,196,2023,3,max_verstappen,red_bull,1:17.384,1:17.056,1:16.732,1
3733,196,2023,3,russell,mercedes,1:17.654,1:17.513,1:16.968,2
3734,196,2023,3,hamilton,mercedes,1:17.689,1:17.551,1:17.104,3
3735,196,2023,3,alonso,aston_martin,1:17.832,1:17.283,1:17.139,4
3736,196,2023,3,sainz,ferrari,1:17.928,1:17.349,1:17.270,5
3737,196,2023,3,stroll,aston_martin,1:17.873,1:17.616,1:17.308,6
3738,196,2023,3,leclerc,ferrari,1:18.218,1:17.390,1:17.369,7
3739,196,2023,3,albon,williams,1:17.962,1:17.761,1:17.609,8
3740,196,2023,3,gasly,alpine,1:18.312,1:17.574,1:17.675,9
3741,196,2023,3,hulkenberg,haas,1:18.029,1:17.412,1:17.735,10
3742,196,2023,3,ocon,alpine,1:17.770,1:17.768,,11
3743,196,2023,3,tsunoda,alphatauri,1:18.471,1:18.099,,12
3744,196,2023,3,norris,mclaren,1:18.243,1:18.119,,13
3745,196,2023,3,kevin_magnussen,haas,1:18.159,1:18.129,,14
3746,196,2023,3,de_vries,alphatauri,1:18.450,1:18.335,,15
3747,196,2023,3,piastri,mclaren,1:18.517,,,16
3748,196,2023,3,zhou,alfa,1:18.540,,,17
3749,196,2023,3,sargeant,williams,1:18.557,,,18
3750,196,2023,3,bottas,alfa,1:18.714,,,19
3751,196,2023,3,perez,red_bull,,,,20
3752,197,2023,4,leclerc,ferrari,1:41.269,1:41.037,1:40.203,1
3753,197,2023,4,max_verstappen,red_bull,1:41.398,1:40.822,1:40.391,2
3754,197,2023,4,perez,red_bull,1:41.756,1:41.131,1:40.495,3
3755,197,2023,4,sainz,ferrari,1:42.197,1:41.369,1:41.016,4
3756,197,2023,4,hamilton,mercedes,1:42.113,1:41.650,1:41.177,5
3757,197,2023,4,alonso,aston_martin,1:41.720,1:41.370,1:41.253,6
3758,197,2023,4,norris,mclaren,1:42.154,1:41.485,1:41.281,7
3759,197,2023,4,tsunoda,alphatauri,1:42.234,1:41.569,1:41.581,8
3760,197,2023,4,stroll,aston_martin,1:42.524,1:41.576,1:41.611,9
3761,197,2023,4,piastri,mclaren,1:42.455,1:41.636,1:41.611,10
3762,197,2023,4,russell,mercedes,1:42.073,1:41.654,,11
3763,197,2023,4,ocon,alpine,1:42.622,1:41.798,,12
3764,197,2023,4,albon,williams,1:42.171,1:41.818,,13
3765,197,2023,4,bottas,alfa,1:42.582,1:42.259,,14
3766,197,2023,4,sargeant,williams,1:42.242,1:42.395,,15
3767,197,2023,4,zhou,alfa,1:42.642,,,16
3768,197,2023,4,hulkenberg,haas,1:42.755,,,17
3769,197,2023,4,kevin_magnussen,haas,1:43.417,,,18
3770,197,2023,4,gasly,alpine,1:44.853,,,19
3771,197,2023,4,de_vries,alphatauri,1:55.282,,,20
3772,198,2023,5,perez,red_bull,1:27.713,1:27.328,1:26.841,1
3773,198,2023,5,alonso,aston_martin,1:28.179,1:27.097,1:27.202,2
3774,198,2023,5,sainz,ferrari,1:27.686,1:27.148,1:27.349,3
3775,198,2023,5,kevin_magnussen,haas,1:27.809,1:27.673,1:27.767,4
3776,198,2023,5,gasly,alpine,1:28.061,1:27.612,1:27.786,5
3777,198,2023,5,russell,mercedes,1:28.086,1:27.743,1:27.804,6
3778,198,2023,5,leclerc,ferrari,1:27.713,1:26.964,1:27.861,7
3779,198,2023,5,ocon,alpine,1:27.872,1:27.444,1:27.935,8
3780,198,2023,5,max_verstappen,red_bull,1:27.363,1:26.814,,9
3781,198,2023,5,bottas,alfa,1:27.864,1:27.564,,10
3782,198,2023,5,albon,williams,1:28.234,1:27.795,,11
3783,198,2023,5,hulkenberg,haas,1:27.945,1:27.903,,12
3784,198,2023,5,hamilton,mercedes,1:27.846,1:27.975,,13
3785,198,2023,5,zhou,alfa,1:28.180,1:28.091,,14
3786,198,2023,5,de_vries,alphatauri,1:28.325,1:28.395,,15
3787,198,2023,5,norris,mclaren,1:28.394,,,16
3788,198,2023,5,tsunoda,alphatauri,1:28.429,,,17
3789,198,2023,5,stroll,aston_martin,1:28.476,,,18
3790,198,2023,5,piastri,mclaren,1:28.484,,,19
3791,198,2023,5,sargeant,williams,1:28.577,,,20
3792,199,2023,6,max_verstappen,red_bull,1:12.386,1:11.908,1:11.365,1
3793,199,2023,6,alonso,aston_martin,1:12.886,1:12.107,1:11.449,2
3794,199,2023,6,leclerc,ferrari,1:12.912,1:12.103,1:11.471,3
3795,199,2023,6,ocon,alpine,1:12.967,1:12.248,1:11.553,4
3796,199,2023,6,sainz,ferrari,1:12.717,1:12.210,1:11.630,5
3797,199,2023,6,hamilton,mercedes,1:12.872,1:12.156,1:11.725,6
3798,199,2023,6,gasly,alpine,1:13.033,1:12.169,1:11.933,7
3799,199,2023,6,russell,mercedes,1:12.769,1:12.151,1:11.964,8
3800,199,2023,6,tsunoda,alphatauri,1:12.642,1:12.249,1:12.082,9
3801,199,2023,6,norris,mclaren,1:12.877,1:12.377,1:12.254,10
3802,199,2023,6,piastri,mclaren,1:13.006,1:12.395,,11
3803,199,2023,6,de_vries,alphatauri,1:13.054,1:12.428,,12
3804,199,2023,6,albon,williams,1:12.706,1:12.527,,13
3805,199,2023,6,stroll,aston_martin,1:12.722,1:12.623,,14
3806,199,2023,6,bottas,alfa,1:13.038,1:12.625,,15
3807,199,2023,6,sargeant,williams,1:13.113,,,16
3808,199,2023,6,kevin_magnussen,haas,1:13.270,,,17
3809,199,2023,6,hulkenberg,haas,1:13.279,,,18
3810,199,2023,6,zhou,alfa,1:13.523,,,19
3811,199,2023,6,perez,red_bull,1:13.850,,,20
3812,200,2023,7,max_verstappen,red_bull,1:13.615,1:12.760,1:12.272,1
3813,200,2023,7,sainz,ferrari,1:13.411,1:12.790,1:12.734,2
3814,200,2023,7,norris,mclaren,1:13.295,1:12.776,1:12.792,3
3815,200,2023,7,gasly,alpine,1:13.471,1:13.186,1:12.816,4
3816,200,2023,7,hamilton,mercedes,1:12.937,1:12.999,1:12.818,5
3817,200,2023,7,stroll,aston_martin,1:13.766,1:13.082,1:12.994,6
3818,200,2023,7,ocon,alpine,1:13.433,1:13.001,1:13.083,7
3819,200,2023,7,hulkenberg,haas,1:13.420,1:13.283,1:13.229,8
3820,200,2023,7,alonso,aston_martin,1:13.747,1:13.098,1:13.507,9
3821,200,2023,7,piastri,mclaren,1:13.691,1:13.059,1:13.682,10
3822,200,2023,7,perez,red_bull,1:13.874,1:13.334,,11
3823,200,2023,7,russell,mercedes,1:13.326,1:13.447,,12
3824,200,2023,7,zhou,alfa,1:13.677,1:13.521,,13
3825,200,2023,7,de_vries,alphatauri,1:13.581,1:14.083,,14
3826,200,2023,7,tsunoda,alphatauri,1:13.862,1:14.477,,15
3827,200,2023,7,bottas,alfa,1:13.977,,,16
3828,200,2023,7,kevin_magnussen,haas,1:14.042,,,17
3829,200,2023,7,albon,williams,1:14.063,,,18
3830,200,2023,7,leclerc,ferrari,1:14.079,,,19
3831,200,2023,7,sargeant,williams,1:14.699,,,20
3832,201,2023,8,max_verstappen,red_bull,1:20.851,1:19.092,1:25.858,1
3833,201,2023,8,hulkenberg,haas,1:22.730,1:20.305,1:27.102,2
3834,201,2023,8,alonso,aston_martin,1:21.481,1:19.776,1:27.286,3
3835,201,2023,8,hamilton,mercedes,1:21.554,1:20.426,1:27.627,4
3836,201,2023,8,russell,mercedes,1:21.798,1:20.098,1:27.893,5
3837,201,2023,8,ocon,alpine,1:22.114,1:20.406,1:27.945,6
3838,201,2023,8,norris,mclaren,1:21.998,1:19.347,1:28.046,7
3839,201,2023,8,sainz,ferrari,1:22.248,1:19.856,1:29.294,8
3840,201,2023,8,piastri,mclaren,1:22.190,1:19.659,1:31.349,9
3841,201,2023,8,albon,williams,1:21.938,1:18.725,,10
3842,201,2023,8,leclerc,ferrari,1:21.843,1:20.615,,11
3843,201,2023,8,perez,red_bull,1:22.151,1:20.959,,12
3844,201,2023,8,stroll,aston_martin,1:22.677,1:21.484,,13
3845,201,2023,8,kevin_magnussen,haas,1:22.351,1:21.678,,14
3846,201,2023,8,bottas,alfa,1:22.332,1:21.821,,15
3847,201,2023,8,tsunoda,alphatauri,1:22.746,,,16
3848,201,2023,8,gasly,alpine,1:22.886,,,17
3849,201,2023,8,de_vries,alphatauri,1:23.137,,,18
3850,201,2023,8,sargeant,williams,1:23.337,,,19
3851,201,2023,8,zhou,alfa,1:23.342,,,20
3852,202,2023,9,max_verstappen,red_bull,1:05.116,1:04.951,1:04.391,1
3853,202,2023,9,leclerc,ferrari,1:05.577,1:05.087,1:04.439,2
3854,202,2023,9,sainz,ferrari,1:05.339,1:04.975,1:04.581,3
3855,202,2023,9,norris,mclaren,1:05.617,1:05.038,1:04.658,4
3856,202,2023,9,hamilton,mercedes,1:05.673,1:05.188,1:04.819,5
3857,202,2023,9,stroll,aston_martin,1:05.710,1:05.121,1:04.893,6
3858,202,2023,9,alonso,aston_martin,1:05.655,1:05.181,1:04.911,7
3859,202,2023,9,hulkenberg,haas,1:05.740,1:05.362,1:05.090,8
3860,202,2023,9,gasly,alpine,1:05.515,1:05.308,1:05.170,9
3861,202,2023,9,albon,williams,1:05.673,1:05.387,1:05.823,10
3862,202,2023,9,russell,mercedes,1:05.686,1:05.428,,11
3863,202,2023,9,ocon,alpine,1:05.729,1:05.453,,12
3864,202,2023,9,piastri,mclaren,1:05.683,1:05.605,,13
3865,202,2023,9,bottas,alfa,1:05.763,1:05.680,,14
3866,202,2023,9,perez,red_bull,1:05.177,2:06.688,,15
3867,202,2023,9,tsunoda,alphatauri,1:05.784,,,16
3868,202,2023,9,zhou,alfa,1:05.818,,,17
3869,202,2023,9,sargeant,williams,1:05.948,,,18
3870,202,2023,9,kevin_magnussen,haas,1:05.971,,,19
3871,202,2023,9,de_vries,alphatauri,1:05.974,,,20
3872,203,2023,10,max_verstappen,red_bull,1:29.428,1:27.702,1:26.720,1
3873,203,2023,10,norris,mclaren,1:28.917,1:28.042,1:26.961,2
3874,203,2023,10,piastri,mclaren,1:29.874,1:27.845,1:27.092,3
3875,203,2023,10,leclerc,ferrari,1:29.143,1:28.361,1:27.136,4
3876,203,2023,10,sainz,ferrari,1:29.865,1:28.265,1:27.148,5
3877,203,2023,10,russell,mercedes,1:29.412,1:28.782,1:27.155,6
3878,203,2023,10,hamilton,mercedes,1:29.415,1:28.545,1:27.211,7
3879,203,2023,10,albon,williams,1:29.466,1:28.067,1:27.530,8
3880,203,2023,10,alonso,aston_martin,1:29.949,1:28.368,1:27.659,9
3881,203,2023,10,gasly,alpine,1:29.533,1:28.751,1:27.689,10
3882,203,2023,10,hulkenberg,haas,1:29.603,1:28.896,,11
3883,203,2023,10,stroll,aston_martin,1:29.448,1:28.935,,12
3884,203,2023,10,ocon,alpine,1:29.700,1:28.956,,13
3885,203,2023,10,sargeant,williams,1:29.873,1:29.031,,14
3886,203,2023,10,perez,red_bull,1:29.968,,,15
3887,203,2023,10,bottas,alfa,1:29.798,,,15
3888,203,2023,10,tsunoda,alphatauri,1:30.025,,,16
3889,203,2023,10,zhou,alfa,1:30.123,,,17
3890,203,2023,10,de_vries,alphatauri,1:30.513,,,18
3891,203,2023,10,kevin_magnussen,haas,1:32.378,,,19
3892,204,2023,11,hamilton,mercedes,1:18.577,1:17.427,1:16.609,1
3893,204,2023,11,max_verstappen,red_bull,1:18.318,1:17.547,1:16.612,2
3894,204,2023,11,norris,mclaren,1:18.697,1:17.328,1:16.694,3
3895,204,2023,11,piastri,mclaren,1:18.464,1:17.571,1:16.905,4
3896,204,2023,11,zhou,alfa,1:18.143,1:17.700,1:16.971,5
3897,204,2023,11,leclerc,ferrari,1:18.440,1:17.580,1:16.992,6
3898,204,2023,11,bottas,alfa,1:18.775,1:17.563,1:17.034,7
3899,204,2023,11,alonso,aston_martin,1:18.580,1:17.701,1:17.035,8
3900,204,2023,11,perez,red_bull,1:18.360,1:17.675,1:17.045,9
3901,204,2023,11,hulkenberg,haas,1:18.695,1:17.652,1:17.186,10
3902,204,2023,11,sainz,ferrari,1:18.393,1:17.703,,11
3903,204,2023,11,ocon,alpine,1:18.854,1:17.841,,12
3904,204,2023,11,ricciardo,alphatauri,1:18.906,1:18.002,,13
3905,204,2023,11,stroll,aston_martin,1:18.782,1:18.144,,14
3906,204,2023,11,gasly,alpine,1:18.743,1:18.217,,15
3907,204,2023,11,albon,williams,1:18.917,,,16
3908,204,2023,11,tsunoda,alphatauri,1:18.919,,,17
3909,204,2023,11,russell,mercedes,1:19.027,,,18
3910,204,2023,11,kevin_magnussen,haas,1:19.206,,,19
3911,204,2023,11,sargeant,williams,1:19.248,,,20
3912,205,2023,12,max_verstappen,red_bull,1:58.515,1:52.784,1:46.168,1
3913,205,2023,12,leclerc,ferrari,1:58.300,1:52.017,1:46.988,2
3914,205,2023,12,perez,red_bull,1:58.899,1:52.353,1:47.045,3
3915,205,2023,12,hamilton,mercedes,1:58.563,1:52.345,1:47.087,4
3916,205,2023,12,sainz,ferrari,1:58.688,1:51.711,1:47.152,5
3917,205,2023,12,piastri,mclaren,1:58.872,1:51.534,1:47.365,6
3918,205,2023,12,norris,mclaren,1:59.981,1:52.252,1:47.669,7
3919,205,2023,12,russell,mercedes,1:59.035,1:52.605,1:47.805,8
3920,205,2023,12,alonso,aston_martin,1:58.834,1:52.751,1:47.843,9
3921,205,2023,12,stroll,aston_martin,1:59.663,1:52.193,1:48.841,10
3922,205,2023,12,tsunoda,alphatauri,1:59.044,1:53.148,,11
3923,205,2023,12,gasly,alpine,1:59.511,1:53.671,,12
3924,205,2023,12,kevin_magnussen,haas,2:00.020,1:54.160,,13
3925,205,2023,12,bottas,alfa,1:59.484,1:54.694,,14
3926,205,2023,12,ocon,alpine,1:59.634,1:56.372,,15
3927,205,2023,12,albon,williams,2:00.314,,,16
3928,205,2023,12,zhou,alfa,2:00.832,,,17
3929,205,2023,12,sargeant,williams,2:01.535,,,18
3930,205,2023,12,ricciardo,alphatauri,2:02.159,,,19
3931,205,2023,12,hulkenberg,haas,2:03.166,,,20
3932,206,2023,13,max_verstappen,red_bull,1:20.965,1:18.856,1:10.567,1
3933,206,2023,13,norris,mclaren,1:21.276,1:19.769,1:11.104,2
3934,206,2023,13,russell,mercedes,1:21.345,1:19.620,1:11.294,3
3935,206,2023,13,albon,williams,1:20.939,1:19.399,1:11.419,4
3936,206,2023,13,alonso,aston_martin,1:21.840,1:19.429,1:11.506,5
3937,206,2023,13,sainz,ferrari,1:21.321,1:19.929,1:11.754,6
3938,206,2023,13,perez,red_bull,1:21.972,1:19.856,1:11.880,7
3939,206,2023,13,piastri,mclaren,1:21.231,1:19.392,1:11.938,8
3940,206,2023,13,leclerc,ferrari,1:22.019,1:19.600,1:12.665,9
3941,206,2023,13,sargeant,williams,1:22.036,1:20.067,1:16.748,10
3942,206,2023,13,stroll,aston_martin,1:21.570,1:20.121,,11
3943,206,2023,13,gasly,alpine,1:21.735,1:20.128,,12
3944,206,2023,13,hamilton,mercedes,1:21.919,1:20.151,,13
3945,206,2023,13,tsunoda,alphatauri,1:21.781,1:20.230,,14
3946,206,2023,13,hulkenberg,haas,1:21.891,1:20.250,,15
3947,206,2023,13,zhou,alfa,1:22.067,,,16
3948,206,2023,13,ocon,alpine,1:22.110,,,17
3949,206,2023,13,kevin_magnussen,haas,1:22.192,,,18
3950,206,2023,13,bottas,alfa,1:22.260,,,19
3951,206,2023,13,lawson,alphatauri,1:23.420,,,20
3952,207,2023,14,sainz,ferrari,1:21.965,1:20.991,1:20.294,1
3953,207,2023,14,max_verstappen,red_bull,1:21.573,1:20.937,1:20.307,2
3954,207,2023,14,leclerc,ferrari,1:21.788,1:20.977,1:20.361,3
3955,207,2023,14,russell,mercedes,1:22.148,1:21.382,1:20.671,4
3956,207,2023,14,perez,red_bull,1:21.911,1:21.240,1:20.688,5
3957,207,2023,14,albon,williams,1:21.661,1:21.272,1:20.760,6
3958,207,2023,14,piastri,mclaren,1:22.106,1:21.527,1:20.785,7
3959,207,2023,14,hamilton,mercedes,1:21.977,1:21.369,1:20.820,8
