qual_id,race_id,season,round,driver_id,constructor_id,q1,q2,q3,position,q1_sec,q2_sec,q3_sec,best_qual_sec,pole_sec,gap_to_pole_sec
2768,147,2020,15,giovinazzi,alfa,1:29.491,,,16,89.491,,,89.491,87.264,2.227000000000004
2769,147,2020,15,raikkonen,alfa,1:29.810,,,17,89.81,,,89.81,87.264,2.5460000000000065
2770,147,2020,15,kevin_magnussen,haas,1:30.111,,,18,90.111,,,90.111,87.264,2.8470000000000084
2771,147,2020,15,grosjean,haas,1:30.138,,,19,90.138,,,90.138,87.264,2.8740000000000094
2772,147,2020,15,latifi,williams,1:30.182,,,20,90.182,,,90.182,87.264,2.9180000000000064
2773,148,2020,16,bottas,mercedes,53.904,53.803,53.377,1,53.904,53.803,53.377,53.377,53.377,0.0
2774,148,2020,16,russell,mercedes,54.160,53.819,53.403,2,54.16,53.819,53.403,53.403,53.377,0.02599999999999625
2775,148,2020,16,max_verstappen,red_bull,54.037,53.647,53.433,3,54.037,53.647,53.433,53.433,53.377,0.055999999999997385
2776,148,2020,16,leclerc,ferrari,54.249,53.825,53.613,4,54.249,53.825,53.613,53.613,53.377,0.2359999999999971
2777,148,2020,16,perez,racing_point,54.236,53.787,53.790,5,54.236,53.787,53.79,53.787,53.377,0.4099999999999966
2778,148,2020,16,kvyat,alphatauri,54.346,53.856,53.906,6,54.346,53.856,53.906,53.856,53.377,0.4789999999999992
2779,148,2020,16,ricciardo,renault,54.388,53.871,53.957,7,54.388,53.871,53.957,53.871,53.377,0.4939999999999998
2780,148,2020,16,sainz,mclaren,54.450,53.818,54.010,8,54.45,53.818,54.01,53.818,53.377,0.4409999999999954
2781,148,2020,16,gasly,alphatauri,54.207,53.941,54.154,9,54.207,53.941,54.154,53.941,53.377,0.5640000000000001
2782,148,2020,16,stroll,racing_point,54.595,53.840,54.200,10,54.595,53.84,54.2,53.84,53.377,0.46300000000000097
2783,148,2020,16,ocon,renault,54.309,53.995,,11,54.309,53.995,,53.995,53.377,0.617999999999995
2784,148,2020,16,albon,red_bull,54.620,54.026,,12,54.62,54.026,,54.026,53.377,0.6490000000000009
2785,148,2020,16,vettel,ferrari,54.301,54.175,,13,54.301,54.175,,54.175,53.377,0.7979999999999947
2786,148,2020,16,giovinazzi,alfa,54.523,54.377,,14,54.523,54.377,,54.377,53.377,1.0
2787,148,2020,16,norris,mclaren,54.194,54.693,,15,54.194,54.693,,54.194,53.377,0.8170000000000002
2788,148,2020,16,kevin_magnussen,haas,54.705,,,16,54.705,,,54.705,53.377,1.3279999999999959
2789,148,2020,16,latifi,williams,54.796,,,17,54.796,,,54.796,53.377,1.418999999999997
2790,148,2020,16,aitken,williams,54.892,,,18,54.892,,,54.892,53.377,1.5150000000000006
2791,148,2020,16,raikkonen,alfa,54.963,,,19,54.963,,,54.963,53.377,1.5859999999999985
2792,148,2020,16,pietro_fittipaldi,haas,55.426,,,20,55.426,,,55.426,53.377,2.0489999999999995
2793,149,2020,17,max_verstappen,red_bull,1:35.993,1:35.641,1:35.246,1,95.993,95.64099999999999,95.24600000000001,95.24600000000001,95.24600000000001,0.0
2794,149,2020,17,bottas,mercedes,1:35.699,1:35.527,1:35.271,2,95.699,95.527,95.271,95.271,95.24600000000001,0.024999999999991473
2795,149,2020,17,hamilton,mercedes,1:35.528,1:35.466,1:35.332,3,95.52799999999999,95.46600000000001,95.332,95.332,95.24600000000001,0.08599999999998431
2796,149,2020,17,norris,mclaren,1:36.016,1:35.849,1:35.497,4,96.01599999999999,95.84899999999999,95.497,95.497,95.24600000000001,0.25099999999999056
2797,149,2020,17,albon,red_bull,1:36.106,1:35.654,1:35.571,5,96.106,95.654,95.571,95.571,95.24600000000001,0.32499999999998863
2798,149,2020,17,sainz,mclaren,1:36.517,1:36.192,1:35.815,6,96.517,96.19200000000001,95.815,95.815,95.24600000000001,0.5689999999999884
2799,149,2020,17,kvyat,alphatauri,1:36.459,1:36.214,1:35.963,7,96.459,96.214,95.963,95.963,95.24600000000001,0.7169999999999845
2800,149,2020,17,stroll,racing_point,1:36.502,1:36.143,1:36.046,8,96.50200000000001,96.143,96.04599999999999,96.04599999999999,95.24600000000001,0.799999999999983
2801,149,2020,17,leclerc,ferrari,1:35.881,1:35.932,1:36.065,9,95.881,95.932,96.065,95.881,95.24600000000001,0.6349999999999909
2802,149,2020,17,gasly,alphatauri,1:36.545,1:36.282,1:36.242,10,96.545,96.282,96.24199999999999,96.24199999999999,95.24600000000001,0.9959999999999809
2803,149,2020,17,ocon,renault,1:36.783,1:36.359,,11,96.783,96.35900000000001,,96.35900000000001,95.24600000000001,1.1129999999999995
2804,149,2020,17,ricciardo,renault,1:36.704,1:36.406,,12,96.70400000000001,96.406,,96.406,95.24600000000001,1.1599999999999966
2805,149,2020,17,vettel,ferrari,1:36.655,1:36.631,,13,96.655,96.631,,96.631,95.24600000000001,1.384999999999991
2806,149,2020,17,giovinazzi,alfa,1:37.075,1:38.248,,14,97.075,98.24799999999999,,97.075,95.24600000000001,1.8289999999999935
2807,149,2020,17,perez,racing_point,1:36.034,,,15,96.03399999999999,,,96.03399999999999,95.24600000000001,0.7879999999999825
2808,149,2020,17,raikkonen,alfa,1:37.555,,,16,97.555,,,97.555,95.24600000000001,2.3089999999999975
2809,149,2020,17,kevin_magnussen,haas,1:37.863,,,17,97.863,,,97.863,95.24600000000001,2.6169999999999902
2810,149,2020,17,russell,williams,1:38.045,,,18,98.045,,,98.045,95.24600000000001,2.7989999999999924
2811,149,2020,17,pietro_fittipaldi,haas,1:38.173,,,19,98.173,,,98.173,95.24600000000001,2.9269999999999925
2812,149,2020,17,latifi,williams,1:38.443,,,20,98.443,,,98.443,95.24600000000001,3.1969999999999885
2813,150,2021,1,max_verstappen,red_bull,1:30.499,1:30.318,1:28.997,1,90.499,90.318,88.997,88.997,88.997,0.0
2814,150,2021,1,hamilton,mercedes,1:30.617,1:30.085,1:29.385,2,90.617,90.08500000000001,89.385,89.385,88.997,0.38800000000000523
2815,150,2021,1,bottas,mercedes,1:31.200,1:30.186,1:29.586,3,91.2,90.186,89.586,89.586,88.997,0.5889999999999986
2816,150,2021,1,leclerc,ferrari,1:30.691,1:30.010,1:29.678,4,90.691,90.01,89.678,89.678,88.997,0.6809999999999974
2817,150,2021,1,gasly,alphatauri,1:30.848,1:30.513,1:29.809,5,90.848,90.513,89.809,89.809,88.997,0.8119999999999976
2818,150,2021,1,ricciardo,mclaren,1:30.795,1:30.222,1:29.927,6,90.795,90.22200000000001,89.92699999999999,89.92699999999999,88.997,0.9299999999999926
2819,150,2021,1,norris,mclaren,1:30.902,1:30.099,1:29.974,7,90.902,90.099,89.974,89.974,88.997,0.9770000000000039
2820,150,2021,1,sainz,ferrari,1:31.653,1:30.009,1:30.215,8,91.65299999999999,90.009,90.215,90.009,88.997,1.0120000000000005
2821,150,2021,1,alonso,alpine,1:30.863,1:30.595,1:30.249,9,90.863,90.595,90.249,90.249,88.997,1.2519999999999953
2822,150,2021,1,stroll,aston_martin,1:31.261,1:30.624,1:30.601,10,91.261,90.624,90.601,90.601,88.997,1.6039999999999992
2823,150,2021,1,perez,red_bull,1:31.165,1:30.659,,11,91.16499999999999,90.65899999999999,,90.65899999999999,88.997,1.661999999999992
2824,150,2021,1,giovinazzi,alfa,1:30.998,1:30.708,,12,90.998,90.708,,90.708,88.997,1.7109999999999985
2825,150,2021,1,tsunoda,alphatauri,1:30.607,1:31.203,,13,90.607,91.203,,90.607,88.997,1.6099999999999994
2826,150,2021,1,raikkonen,alfa,1:31.547,1:31.238,,14,91.547,91.238,,91.238,88.997,2.2409999999999997
2827,150,2021,1,russell,williams,1:31.316,1:33.430,,15,91.316,93.43,,91.316,88.997,2.3190000000000026
2828,150,2021,1,ocon,alpine,1:31.724,,,16,91.724,,,91.724,88.997,2.727000000000004
2829,150,2021,1,latifi,williams,1:31.936,,,17,91.936,,,91.936,88.997,2.939000000000007
2830,150,2021,1,vettel,aston_martin,1:32.056,,,18,92.056,,,92.056,88.997,3.0589999999999975
2831,150,2021,1,mick_schumacher,haas,1:32.449,,,19,92.449,,,92.449,88.997,3.451999999999998
2832,150,2021,1,mazepin,haas,1:33.273,,,20,93.273,,,93.273,88.997,4.275999999999996
2833,151,2021,2,hamilton,mercedes,1:14.823,1:14.817,1:14.411,1,74.82300000000001,74.81700000000001,74.411,74.411,74.411,0.0
2834,151,2021,2,perez,red_bull,1:15.395,1:14.716,1:14.446,2,75.395,74.716,74.446,74.446,74.411,0.03499999999999659
2835,151,2021,2,max_verstappen,red_bull,1:15.109,1:14.884,1:14.498,3,75.109,74.884,74.498,74.498,74.411,0.0870000000000033
2836,151,2021,2,leclerc,ferrari,1:15.413,1:14.808,1:14.740,4,75.413,74.80799999999999,74.74,74.74,74.411,0.3289999999999935
2837,151,2021,2,gasly,alphatauri,1:15.548,1:14.927,1:14.790,5,75.548,74.92699999999999,74.78999999999999,74.78999999999999,74.411,0.3789999999999907
2838,151,2021,2,ricciardo,mclaren,1:15.669,1:15.033,1:14.826,6,75.669,75.033,74.826,74.826,74.411,0.41499999999999204
2839,151,2021,2,norris,mclaren,1:15.009,1:14.718,1:14.875,7,75.009,74.718,74.875,74.718,74.411,0.30700000000000216
2840,151,2021,2,bottas,mercedes,1:14.672,1:14.905,1:14.898,8,74.672,74.905,74.898,74.672,74.411,0.2609999999999957
2841,151,2021,2,ocon,alpine,1:15.385,1:15.117,1:15.210,9,75.385,75.117,75.21000000000001,75.117,74.411,0.7060000000000031
2842,151,2021,2,stroll,aston_martin,1:15.522,1:15.138,,10,75.522,75.138,,75.138,74.411,0.7270000000000039
2843,151,2021,2,sainz,ferrari,1:15.406,1:15.199,,11,75.406,75.199,,75.199,74.411,0.7879999999999967
2844,151,2021,2,russell,williams,1:15.826,1:15.261,,12,75.826,75.261,,75.261,74.411,0.8499999999999943
2845,151,2021,2,vettel,aston_martin,1:15.459,1:15.394,,13,75.459,75.394,,75.394,74.411,0.9830000000000041
2846,151,2021,2,latifi,williams,1:15.653,1:15.593,,14,75.653,75.593,,75.593,74.411,1.1820000000000022
2847,151,2021,2,alonso,alpine,1:15.832,1:15.593,,15,75.832,75.593,,75.593,74.411,1.1820000000000022
2848,151,2021,2,raikkonen,alfa,1:15.974,,,16,75.974,,,75.974,74.411,1.5630000000000024
2849,151,2021,2,giovinazzi,alfa,1:16.122,,,17,76.122,,,76.122,74.411,1.7109999999999985
2850,151,2021,2,mick_schumacher,haas,1:16.279,,,18,76.279,,,76.279,74.411,1.867999999999995
2851,151,2021,2,mazepin,haas,1:16.797,,,19,76.797,,,76.797,74.411,2.3859999999999957
2852,151,2021,2,tsunoda,alphatauri,,,,20,,,,,74.411,
2853,152,2021,3,bottas,mercedes,1:18.722,1:18.458,1:18.348,1,78.72200000000001,78.458,78.348,78.348,78.348,0.0
2854,152,2021,3,hamilton,mercedes,1:18.857,1:17.968,1:18.355,2,78.857,77.968,78.355,77.968,78.348,-0.37999999999999545
2855,152,2021,3,max_verstappen,red_bull,1:19.485,1:18.650,1:18.746,3,79.485,78.65,78.746,78.65,78.348,0.3020000000000067
2856,152,2021,3,perez,red_bull,1:19.337,1:18.845,1:18.890,4,79.337,78.845,78.89,78.845,78.348,0.4969999999999999
2857,152,2021,3,sainz,ferrari,1:19.309,1:18.813,1:19.039,5,79.309,78.813,79.039,78.813,78.348,0.4650000000000034
2858,152,2021,3,ocon,alpine,1:19.092,1:18.586,1:19.042,6,79.092,78.586,79.042,78.586,78.348,0.23799999999999955
2859,152,2021,3,norris,mclaren,1:18.794,1:18.481,1:19.116,7,78.794,78.481,79.116,78.481,78.348,0.13299999999999557
2860,152,2021,3,leclerc,ferrari,1:19.373,1:18.769,1:19.306,8,79.373,78.769,79.306,78.769,78.348,0.4210000000000065
2861,152,2021,3,gasly,alphatauri,1:19.464,1:19.052,1:19.475,9,79.464,79.05199999999999,79.475,79.05199999999999,78.348,0.7039999999999935
2862,152,2021,3,vettel,aston_martin,1:19.403,1:18.970,1:19.659,10,79.40299999999999,78.97,79.65899999999999,78.97,78.348,0.6219999999999999
2863,152,2021,3,russell,williams,1:19.797,1:19.109,,11,79.797,79.10900000000001,,79.10900000000001,78.348,0.7610000000000099
2864,152,2021,3,giovinazzi,alfa,1:19.410,1:19.216,,12,79.41,79.21600000000001,,79.21600000000001,78.348,0.8680000000000092
2865,152,2021,3,alonso,alpine,1:19.728,1:19.456,,13,79.72800000000001,79.456,,79.456,78.348,1.108000000000004
2866,152,2021,3,tsunoda,alphatauri,1:19.684,1:19.463,,14,79.684,79.463,,79.463,78.348,1.1149999999999949
2867,152,2021,3,raikkonen,alfa,1:19.748,1:19.812,,15,79.748,79.812,,79.748,78.348,1.4000000000000057
2868,152,2021,3,ricciardo,mclaren,1:19.839,,,16,79.839,,,79.839,78.348,1.4909999999999997
2869,152,2021,3,stroll,aston_martin,1:19.913,,,17,79.913,,,79.913,78.348,1.5649999999999977
2870,152,2021,3,latifi,williams,1:20.285,,,18,80.285,,,80.285,78.348,1.9369999999999976
2871,152,2021,3,mick_schumacher,haas,1:20.452,,,19,80.452,,,80.452,78.348,2.103999999999999
2872,152,2021,3,mazepin,haas,1:20.912,,,20,80.912,,,80.912,78.348,2.564000000000007
2873,153,2021,4,hamilton,mercedes,1:18.245,1:17.166,1:16.741,1,78.245,77.166,76.741,76.741,76.741,0.0
2874,153,2021,4,max_verstappen,red_bull,1:18.090,1:16.922,1:16.777,2,78.09,76.922,76.777,76.777,76.741,0.036000000000001364
2875,153,2021,4,bottas,mercedes,1:18.005,1:17.142,1:16.873,3,78.005,77.142,76.873,76.873,76.741,0.132000000000005
2876,153,2021,4,leclerc,ferrari,1:18.041,1:17.717,1:17.510,4,78.041,77.717,77.51,77.51,76.741,0.7690000000000055
2877,153,2021,4,ocon,alpine,1:18.281,1:17.743,1:17.580,5,78.281,77.743,77.58,77.58,76.741,0.8389999999999986
2878,153,2021,4,sainz,ferrari,1:18.205,1:17.656,1:17.620,6,78.205,77.656,77.62,77.62,76.741,0.8790000000000049
2879,153,2021,4,ricciardo,mclaren,1:18.264,1:17.719,1:17.622,7,78.264,77.719,77.622,77.622,76.741,0.8810000000000002
2880,153,2021,4,perez,red_bull,1:18.203,1:17.669,1:17.701,8,78.203,77.669,77.701,77.669,76.741,0.9279999999999973
2881,153,2021,4,norris,mclaren,1:17.821,1:17.696,1:18.010,9,77.821,77.696,78.01,77.696,76.741,0.9549999999999983
2882,153,2021,4,alonso,alpine,1:18.281,1:17.966,1:18.147,10,78.281,77.96600000000001,78.14699999999999,77.96600000000001,76.741,1.2250000000000085
2883,153,2021,4,stroll,aston_martin,1:18.241,1:17.974,,11,78.241,77.974,,77.974,76.741,1.233000000000004
2884,153,2021,4,gasly,alphatauri,1:18.190,1:17.982,,12,78.19,77.982,,77.982,76.741,1.2409999999999997
2885,153,2021,4,vettel,aston_martin,1:18.289,1:18.079,,13,78.289,78.07900000000001,,78.07900000000001,76.741,1.338000000000008
2886,153,2021,4,giovinazzi,alfa,1:18.549,1:18.356,,14,78.549,78.356,,78.356,76.741,1.6149999999999949
2887,153,2021,4,russell,williams,1:18.445,1:19.154,,15,78.445,79.154,,78.445,76.741,1.7039999999999935
2888,153,2021,4,tsunoda,alphatauri,1:18.556,,,16,78.556,,,78.556,76.741,1.8149999999999977
2889,153,2021,4,raikkonen,alfa,1:18.917,,,17,78.917,,,78.917,76.741,2.176000000000002
2890,153,2021,4,mick_schumacher,haas,1:19.117,,,18,79.117,,,79.117,76.741,2.3760000000000048
2891,153,2021,4,latifi,williams,1:19.219,,,19,79.219,,,79.219,76.741,2.4779999999999944
2892,153,2021,4,mazepin,haas,1:19.807,,,20,79.807,,,79.807,76.741,3.0660000000000025
2893,154,2021,5,leclerc,ferrari,1:11.113,1:10.597,1:10.346,1,71.113,70.597,70.346,70.346,70.346,0.0
2894,154,2021,5,max_verstappen,red_bull,1:11.124,1:10.650,1:10.576,2,71.124,70.65,70.576,70.576,70.346,0.22999999999998977
2895,154,2021,5,bottas,mercedes,1:10.938,1:10.695,1:10.601,3,70.938,70.695,70.601,70.601,70.346,0.25499999999999545
2896,154,2021,5,sainz,ferrari,1:11.324,1:10.806,1:10.611,4,71.324,70.806,70.611,70.611,70.346,0.26500000000000057
2897,154,2021,5,norris,mclaren,1:11.321,1:11.031,1:10.620,5,71.321,71.031,70.62,70.62,70.346,0.2740000000000009
2898,154,2021,5,gasly,alphatauri,1:11.560,1:11.179,1:10.900,6,71.56,71.179,70.9,70.9,70.346,0.554000000000002
2899,154,2021,5,hamilton,mercedes,1:11.622,1:11.116,1:11.095,7,71.622,71.116,71.095,71.095,70.346,0.7489999999999952
2900,154,2021,5,vettel,aston_martin,1:12.078,1:11.309,1:11.419,8,72.078,71.309,71.419,71.309,70.346,0.9629999999999939
2901,154,2021,5,perez,red_bull,1:11.644,1:11.019,1:11.573,9,71.644,71.019,71.57300000000001,71.019,70.346,0.6730000000000018
2902,154,2021,5,giovinazzi,alfa,1:11.658,1:11.409,1:11.779,10,71.658,71.409,71.779,71.409,70.346,1.0630000000000024
2903,154,2021,5,ocon,alpine,1:11.740,1:11.486,,11,71.74,71.486,,71.486,70.346,1.1400000000000006
2904,154,2021,5,ricciardo,mclaren,1:11.747,1:11.598,,12,71.747,71.598,,71.598,70.346,1.2519999999999953
2905,154,2021,5,stroll,aston_martin,1:11.979,1:11.600,,13,71.979,71.6,,71.6,70.346,1.2539999999999907
2906,154,2021,5,raikkonen,alfa,1:11.899,1:11.642,,14,71.899,71.642,,71.642,70.346,1.2959999999999923
2907,154,2021,5,russell,williams,1:12.016,1:11.830,,15,72.016,71.83,,71.83,70.346,1.4839999999999947
2908,154,2021,5,tsunoda,alphatauri,1:12.096,,,16,72.096,,,72.096,70.346,1.75
2909,154,2021,5,alonso,alpine,1:12.205,,,17,72.205,,,72.205,70.346,1.8589999999999947
2910,154,2021,5,latifi,williams,1:12.366,,,18,72.366,,,72.366,70.346,2.019999999999996
2911,154,2021,5,mazepin,haas,1:12.958,,,19,72.958,,,72.958,70.346,2.6119999999999948
2912,155,2021,6,leclerc,ferrari,1:42.241,1:41.659,1:41.218,1,102.241,101.65899999999999,101.218,101.218,101.218,0.0
2913,155,2021,6,hamilton,mercedes,1:41.545,1:41.634,1:41.450,2,101.545,101.634,101.45,101.45,101.218,0.23199999999999932
2914,155,2021,6,max_verstappen,red_bull,1:41.760,1:41.625,1:41.563,3,101.75999999999999,101.625,101.563,101.563,101.218,0.34499999999999886
2915,155,2021,6,gasly,alphatauri,1:42.288,1:41.932,1:41.565,4,102.288,101.932,101.565,101.565,101.218,0.3469999999999942
2916,155,2021,6,sainz,ferrari,1:42.121,1:41.740,1:41.576,5,102.12100000000001,101.74000000000001,101.576,101.576,101.218,0.3579999999999899
2917,155,2021,6,norris,mclaren,1:42.167,1:41.813,1:41.747,6,102.167,101.813,101.747,101.747,101.218,0.5289999999999964
2918,155,2021,6,perez,red_bull,1:41.968,1:41.630,1:41.917,7,101.968,101.63,101.917,101.63,101.218,0.41199999999999193
2919,155,2021,6,tsunoda,alphatauri,1:42.521,1:41.654,1:42.211,8,102.521,101.654,102.211,101.654,101.218,0.43599999999999284
2920,155,2021,6,alonso,alpine,1:42.934,1:42.195,1:42.327,9,102.934,102.195,102.327,102.195,101.218,0.9769999999999897
2921,155,2021,6,bottas,mercedes,1:42.701,1:42.106,1:42.659,10,102.701,102.106,102.65899999999999,102.106,101.218,0.887999999999991
2922,155,2021,6,vettel,aston_martin,1:42.460,1:42.224,,11,102.46000000000001,102.22399999999999,,102.22399999999999,101.218,1.005999999999986
2923,155,2021,6,ocon,alpine,1:42.426,1:42.273,,12,102.426,102.273,,102.273,101.218,1.0549999999999926
2924,155,2021,6,ricciardo,mclaren,1:42.304,1:42.558,,13,102.304,102.55799999999999,,102.304,101.218,1.0859999999999985
2925,155,2021,6,raikkonen,alfa,1:42.923,1:42.587,,14,102.923,102.587,,102.587,101.218,1.3689999999999998
2926,155,2021,6,russell,williams,1:42.728,1:42.758,,15,102.72800000000001,102.75800000000001,,102.72800000000001,101.218,1.5100000000000051
2927,155,2021,6,latifi,williams,1:43.128,,,16,103.128,,,103.128,101.218,1.9099999999999966
2928,155,2021,6,mick_schumacher,haas,1:44.158,,,17,104.158,,,104.158,101.218,2.9399999999999977
2929,155,2021,6,mazepin,haas,1:44.238,,,18,104.238,,,104.238,101.218,3.019999999999996
2930,155,2021,6,stroll,aston_martin,,,,19,,,,,101.218,
2931,155,2021,6,giovinazzi,alfa,,,,20,,,,,101.218,
2932,156,2021,7,max_verstappen,red_bull,1:31.001,1:31.080,1:29.990,1,91.001,91.08,89.99,89.99,89.99,0.0
2933,156,2021,7,hamilton,mercedes,1:31.237,1:30.788,1:30.248,2,91.237,90.788,90.248,90.248,89.99,0.2580000000000098
2934,156,2021,7,bottas,mercedes,1:31.669,1:30.735,1:30.376,3,91.669,90.735,90.376,90.376,89.99,0.3860000000000099
2935,156,2021,7,perez,red_bull,1:31.560,1:30.971,1:30.445,4,91.56,90.971,90.445,90.445,89.99,0.4549999999999983
2936,156,2021,7,sainz,ferrari,1:32.079,1:31.146,1:30.840,5,92.07900000000001,91.146,90.84,90.84,89.99,0.8500000000000085
2937,156,2021,7,gasly,alphatauri,1:31.898,1:31.353,1:30.868,6,91.898,91.35300000000001,90.868,90.868,89.99,0.8780000000000001
2938,156,2021,7,leclerc,ferrari,1:32.209,1:31.567,1:30.987,7,92.209,91.56700000000001,90.987,90.987,89.99,0.9969999999999999
2939,156,2021,7,norris,mclaren,1:31.733,1:31.542,1:31.252,8,91.733,91.542,91.252,91.252,89.99,1.2620000000000005
2940,156,2021,7,alonso,alpine,1:32.158,1:31.549,1:31.340,9,92.158,91.549,91.34,91.34,89.99,1.3500000000000085
2941,156,2021,7,ricciardo,mclaren,1:32.181,1:31.615,1:31.382,10,92.181,91.615,91.382,91.382,89.99,1.3920000000000101
2942,156,2021,7,ocon,alpine,1:32.139,1:31.736,,11,92.13900000000001,91.736,,91.736,89.99,1.7460000000000093
2943,156,2021,7,vettel,aston_martin,1:32.132,1:31.767,,12,92.132,91.767,,91.767,89.99,1.777000000000001
2944,156,2021,7,giovinazzi,alfa,1:32.722,1:31.813,,13,92.72200000000001,91.813,,91.813,89.99,1.8230000000000075
2945,156,2021,7,russell,williams,1:33.060,1:32.065,,14,93.06,92.065,,92.065,89.99,2.075000000000003
2946,156,2021,7,mick_schumacher,haas,1:32.942,,,15,92.94200000000001,,,92.94200000000001,89.99,2.9520000000000124
2947,156,2021,7,latifi,williams,1:33.062,,,16,93.062,,,93.062,89.99,3.0720000000000027
2948,156,2021,7,raikkonen,alfa,1:33.354,,,17,93.354,,,93.354,89.99,3.3640000000000043
2949,156,2021,7,mazepin,haas,1:33.554,,,18,93.554,,,93.554,89.99,3.564000000000007
2950,156,2021,7,stroll,aston_martin,,,,19,,,,,89.99,
2951,156,2021,7,tsunoda,alphatauri,,,,20,,,,,89.99,
2952,157,2021,8,max_verstappen,red_bull,1:04.489,1:04.433,1:03.841,1,64.489,64.43299999999999,63.841,63.841,63.841,0.0
2953,157,2021,8,bottas,mercedes,1:04.537,1:04.443,1:04.035,2,64.537,64.443,64.035,64.035,63.841,0.1939999999999955
2954,157,2021,8,hamilton,mercedes,1:04.672,1:04.512,1:04.067,3,64.672,64.512,64.06700000000001,64.06700000000001,63.841,0.2260000000000062
2955,157,2021,8,norris,mclaren,1:04.584,1:04.298,1:04.120,4,64.584,64.298,64.12,64.12,63.841,0.27900000000000347
2956,157,2021,8,perez,red_bull,1:04.638,1:04.197,1:04.168,5,64.638,64.197,64.168,64.168,63.841,0.3270000000000053
2957,157,2021,8,gasly,alphatauri,1:04.765,1:04.429,1:04.236,6,64.765,64.429,64.236,64.236,63.841,0.3950000000000031
2958,157,2021,8,leclerc,ferrari,1:04.745,1:04.646,1:04.472,7,64.745,64.646,64.472,64.472,63.841,0.6309999999999931
2959,157,2021,8,tsunoda,alphatauri,1:04.608,1:04.631,1:04.514,8,64.608,64.631,64.514,64.514,63.841,0.6729999999999947
2960,157,2021,8,alonso,alpine,1:04.971,1:04.582,1:04.574,9,64.971,64.582,64.574,64.574,63.841,0.732999999999997
2961,157,2021,8,stroll,aston_martin,1:04.821,1:04.663,1:04.708,10,64.821,64.663,64.708,64.663,63.841,0.8219999999999956
2962,157,2021,8,russell,williams,1:05.033,1:04.671,,11,65.033,64.671,,64.671,63.841,0.8300000000000054
2963,157,2021,8,sainz,ferrari,1:04.859,1:04.800,,12,64.859,64.8,,64.8,63.841,0.9589999999999961
2964,157,2021,8,ricciardo,mclaren,1:05.142,1:04.808,,13,65.142,64.80799999999999,,64.80799999999999,63.841,0.9669999999999916
2965,157,2021,8,vettel,aston_martin,1:05.051,1:04.875,,14,65.051,64.875,,64.875,63.841,1.033999999999999
2966,157,2021,8,giovinazzi,alfa,1:05.092,1:04.913,,15,65.092,64.913,,64.913,63.841,1.0719999999999956
2967,157,2021,8,latifi,williams,1:05.175,,,16,65.175,,,65.175,63.841,1.333999999999996
2968,157,2021,8,ocon,alpine,1:05.217,,,17,65.217,,,65.217,63.841,1.3759999999999977
2969,157,2021,8,raikkonen,alfa,1:05.429,,,18,65.429,,,65.429,63.841,1.588000000000001
2970,157,2021,8,mick_schumacher,haas,1:06.041,,,19,66.041,,,66.041,63.841,2.1999999999999957
2971,157,2021,8,mazepin,haas,1:06.192,,,20,66.19200000000001,,,66.19200000000001,63.841,2.351000000000006
2972,158,2021,9,max_verstappen,red_bull,1:04.249,1:03.927,1:03.720,1,64.249,63.927,63.72,63.72,63.72,0.0
2973,158,2021,9,norris,mclaren,1:04.345,1:04.415,1:03.768,2,64.345,64.415,63.768,63.768,63.72,0.04800000000000182
2974,158,2021,9,perez,red_bull,1:04.833,1:04.483,1:03.990,3,64.833,64.483,63.99,63.99,63.72,0.2700000000000031
2975,158,2021,9,hamilton,mercedes,1:04.506,1:04.258,1:04.014,4,64.506,64.258,64.014,64.014,63.72,0.29399999999999693
2976,158,2021,9,bottas,mercedes,1:04.563,1:04.376,1:04.049,5,64.563,64.376,64.049,64.049,63.72,0.32900000000000773
2977,158,2021,9,gasly,alphatauri,1:04.841,1:04.412,1:04.107,6,64.841,64.412,64.107,64.107,63.72,0.38700000000000045
2978,158,2021,9,tsunoda,alphatauri,1:04.967,1:04.518,1:04.273,7,64.967,64.518,64.273,64.273,63.72,0.5529999999999973
2979,158,2021,9,vettel,aston_martin,1:04.846,1:04.493,1:04.570,8,64.846,64.493,64.57,64.493,63.72,0.7729999999999961
2980,158,2021,9,russell,williams,1:04.907,1:04.553,1:04.591,9,64.907,64.553,64.591,64.553,63.72,0.8329999999999984
2981,158,2021,9,stroll,aston_martin,1:04.927,1:04.547,1:04.618,10,64.92699999999999,64.547,64.618,64.547,63.72,0.8269999999999982
2982,158,2021,9,sainz,ferrari,1:04.596,1:04.559,,11,64.596,64.559,,64.559,63.72,0.8389999999999986
2983,158,2021,9,leclerc,ferrari,1:04.906,1:04.600,,12,64.906,64.6,,64.6,63.72,0.8799999999999955
2984,158,2021,9,ricciardo,mclaren,1:04.977,1:04.719,,13,64.977,64.719,,64.719,63.72,0.9989999999999952
2985,158,2021,9,alonso,alpine,1:04.472,1:04.856,,14,64.472,64.856,,64.472,63.72,0.7519999999999953
2986,158,2021,9,giovinazzi,alfa,1:04.782,1:05.083,,15,64.782,65.083,,64.782,63.72,1.0619999999999976
2987,158,2021,9,raikkonen,alfa,1:05.009,,,16,65.009,,,65.009,63.72,1.2890000000000015
2988,158,2021,9,ocon,alpine,1:05.051,,,17,65.051,,,65.051,63.72,1.331000000000003
2989,158,2021,9,latifi,williams,1:05.195,,,18,65.195,,,65.195,63.72,1.4749999999999943
